Date,Open,High,Low,Close,Volume
2/11/2022 15:30:00,92.75,92.75,86.5,88.7,39976783
2/14/2022 15:30:00,87,87,80.55,82.45,35049550
2/15/2022 15:30:00,83.5,84.65,75.75,82.7,106216252
2/16/2022 15:30:00,85,87,84.25,84.95,33106605
2/17/2022 15:30:00,86.5,90.1,85.9,89.15,29566401
2/18/2022 15:30:00,88.1,88.4,85.2,85.9,15037123
2/21/2022 15:30:00,84.2,84.8,80.65,81.55,18853339
2/22/2022 15:30:00,78,80.55,77,79.7,28814770
2/23/2022 15:30:00,82,85.15,81.2,84.15,19847603
2/24/2022 15:30:00,78.65,81.5,78.1,78.5,22035319
2/25/2022 15:30:00,82,83.4,78.15,78.8,22876044
2/28/2022 15:30:00,79,80.95,76.55,79.95,41975659
3/2/2022 15:30:00,80,82,79,79.85,20353225
3/3/2022 15:30:00,81.5,83.2,81.2,82.2,16067224
3/4/2022 15:30:00,80.5,82.9,79.5,80.2,15145236
3/7/2022 15:30:00,79,79.65,78,79,9764606
3/8/2022 15:30:00,79.25,80.6,77.6,78.15,12381953
3/9/2022 15:30:00,79.45,80.65,78.9,80.35,11887757
3/10/2022 15:30:00,82.55,83.95,81.7,82.2,13476206
3/11/2022 15:30:00,82.4,82.4,79.5,79.9,18964704
3/14/2022 15:30:00,80.7,80.7,79,79.3,7261387
3/15/2022 15:30:00,79.3,79.6,76,76.55,18900800
3/16/2022 15:30:00,80,80,75.5,75.95,42383305
3/17/2022 15:30:00,77.2,82,76.8,80.85,34440238
3/21/2022 15:30:00,82,83.3,79.25,80.4,28669864
3/22/2022 15:30:00,80.95,81.9,79.3,81.15,23798591
3/23/2022 15:30:00,82,82,80.2,80.75,12522850
3/24/2022 15:30:00,80.7,82.35,80.05,80.35,12996477
3/25/2022 15:30:00,81,81.85,80.25,80.6,13585986
3/28/2022 15:30:00,80.6,81,79.15,79.65,10034667
3/29/2022 15:30:00,80.05,80.5,78.05,78.2,13466521
3/30/2022 15:30:00,79,86,78.5,85.05,41305975
3/31/2022 15:30:00,88.7,88.7,81.75,82.3,34672910
4/1/2022 15:30:00,82.1,85.6,82.05,84.3,15586812
4/4/2022 15:30:00,84.4,87.7,84.4,86.25,18040882
4/5/2022 15:30:00,83,85.15,82.35,83.9,28433443
4/6/2022 15:30:00,83.75,85.3,83.15,84.55,10697018
4/7/2022 15:30:00,84.8,85.25,82.25,82.5,9709022
4/8/2022 15:30:00,83.5,85.5,82.75,83.4,14851737
4/11/2022 15:30:00,83.15,85.85,83,84.45,17609808
4/12/2022 15:30:00,84.3,84.3,81,81.5,12913673
4/13/2022 15:30:00,82.5,88.3,82.15,83.9,52988189
4/18/2022 15:30:00,83.7,84.4,82.55,82.9,14209908
4/19/2022 15:30:00,83.1,83.9,79.45,80.45,13439870
4/20/2022 15:30:00,81.6,82.3,80,80.3,12797463
4/21/2022 15:30:00,81.1,81.85,80.65,80.8,6780602
4/22/2022 15:30:00,80.7,81.8,80.2,81.2,7211263
4/25/2022 15:30:00,80.5,81.6,78.6,78.75,16717052
4/26/2022 15:30:00,80.6,80.9,78.6,79.6,9548939
4/27/2022 15:30:00,79.4,79.6,75.5,75.85,23626624
4/28/2022 15:30:00,77.35,77.6,73.5,73.85,21338831
4/29/2022 15:30:00,74.7,74.85,71.1,71.75,24873682
5/2/2022 15:30:00,71.75,71.9,68.75,69.5,18464589
5/4/2022 15:30:00,69.75,70,63.9,64.45,43049544
5/5/2022 15:30:00,65.75,66.65,60.5,61.15,40296393
5/6/2022 15:30:00,59.3,62.3,57.65,60.5,47189321
5/9/2022 15:30:00,59.6,60.4,55.65,56.75,38279098
5/10/2022 15:30:00,55.75,56.75,50.05,52.45,45135581
5/11/2022 15:30:00,52,56.45,50.3,54.2,99812774
5/12/2022 15:30:00,53.8,53.9,51.05,51.95,37338266
5/13/2022 15:30:00,53.3,59.2,52.25,56.85,79292212
5/16/2022 15:30:00,56.85,57.7,54.75,56.4,37036105
5/17/2022 15:30:00,56.1,56.7,55.15,56.15,21460388
5/18/2022 15:30:00,56.1,59.6,55.85,58.75,57728111
5/19/2022 15:30:00,56.5,56.85,54.8,55.35,31970099
5/20/2022 15:30:00,56.5,58.75,56.4,58.05,32411623
5/23/2022 15:30:00,58.7,60.5,56.6,57.05,36830591
5/24/2022 15:30:00,57.95,67.6,57.9,64.95,193577787
5/25/2022 15:30:00,65.7,66.9,60.65,62.3,104446924
5/26/2022 15:30:00,61,62.5,59.6,60.45,46556399
5/27/2022 15:30:00,63,63,61.5,62.05,32064280
5/30/2022 15:30:00,63.25,72.1,62.6,71.05,124103679
5/31/2022 15:30:00,68.5,77.7,67.4,74.65,184333915
6/1/2022 15:30:00,75.4,79.8,73.1,74.7,127949782
6/2/2022 15:30:00,74.4,74.4,71.4,71.95,47866809
6/3/2022 15:30:00,73.9,74.85,71.2,72.15,35779760
6/6/2022 15:30:00,70,71.2,69.2,69.9,30078469
6/7/2022 15:30:00,69.7,69.7,64.75,65.4,41755337
6/8/2022 15:30:00,66,68.6,64.1,67.15,46697875
6/9/2022 15:30:00,66.2,69.7,65,68.7,47653877
6/10/2022 15:30:00,67.3,69.7,66.5,69,42040372
6/13/2022 15:30:00,67.5,68.3,65.4,67.5,34863276
6/14/2022 15:30:00,64.2,70.75,64,70,66677006
6/15/2022 15:30:00,70.65,71.9,68.95,70.2,33246369
6/16/2022 15:30:00,72,72,66.1,67.2,41879881
6/17/2022 15:30:00,65.65,69.4,65.3,67.05,33597224
6/20/2022 15:30:00,68,68,64.05,65,27409011
6/21/2022 15:30:00,65.5,67.25,65.35,66.05,22905677
6/22/2022 15:30:00,65.95,68.6,65,67.6,35026600
6/23/2022 15:30:00,67.05,70,66.5,69.55,33785882
6/24/2022 15:30:00,71,71.85,69.55,70.5,23948418
6/27/2022 15:30:00,72.65,72.7,65,65.85,110751340
6/28/2022 15:30:00,65.7,65.7,59.65,60.3,120959477
6/29/2022 15:30:00,58.75,61.45,56.85,57.3,96955320
6/30/2022 15:30:00,57.8,59,53.35,53.85,106893631
7/1/2022 15:30:00,54.15,56.7,52.55,56.15,112078641
7/4/2022 15:30:00,54.5,55.8,53.3,54.3,56902459
7/5/2022 15:30:00,55.4,55.9,54.35,55.45,51276627
7/6/2022 15:30:00,55.8,55.8,53.9,54.35,32403447
7/7/2022 15:30:00,54.65,55.15,53.75,54.45,35759428
7/8/2022 15:30:00,55,55.3,54.3,54.8,21413556
7/11/2022 15:30:00,54.7,56.5,54.2,56.1,21739009
7/12/2022 15:30:00,55.9,59.65,55.5,59,57986568
7/13/2022 15:30:00,59,61.5,58,58.35,73383005
7/14/2022 15:30:00,58.4,59,55.3,55.65,43024089
7/15/2022 15:30:00,56.2,56.2,53.35,53.9,47995067
7/18/2022 15:30:00,54.7,55.1,52.85,53.6,47689463
7/19/2022 15:30:00,53.65,54.4,53.3,53.95,35427093
7/20/2022 15:30:00,54.5,54.5,53.2,53.4,37683099
7/21/2022 15:30:00,53.35,54.45,52.7,53.5,29402446
7/22/2022 15:30:00,53.75,54,52.9,53.65,27302087
7/25/2022 15:30:00,52.5,52.5,46,47.6,232841112
7/26/2022 15:30:00,46.6,46.65,41.2,41.65,412304737
7/27/2022 15:30:00,40.85,44.4,40.6,43.95,411205172
7/28/2022 15:30:00,44.9,46.3,43.05,45.7,267544569
7/29/2022 15:30:00,45.6,47.2,44.55,46.8,177187972
8/1/2022 15:30:00,46.8,47.25,45.05,46.3,135944043
8/2/2022 15:30:00,50,55.55,48.4,55.55,528899748
8/3/2022 15:30:00,52.5,56.9,51.75,55.45,599688336
8/4/2022 15:30:00,55.75,58.65,54.5,57.85,420183405
8/5/2022 15:30:00,57.9,59.15,53.25,54.6,315019033
8/8/2022 15:30:00,54.7,56.2,54.2,55.45,178185076
8/10/2022 15:30:00,56.2,56.55,54.5,55.95,200699912
8/11/2022 15:30:00,56.9,58.15,56.35,57.9,130942734
8/12/2022 15:30:00,58.1,63.1,57.9,61.75,351208957
8/16/2022 15:30:00,62.65,67.45,62.5,64.25,250686966
8/17/2022 15:30:00,64.8,65.6,61.8,65.25,258066522
8/18/2022 15:30:00,65.6,69.25,65,67.1,303566868
8/19/2022 15:30:00,67.4,68.25,60.15,61.45,295737752
8/22/2022 15:30:00,61,62.85,59.25,62,226773007
8/23/2022 15:30:00,62.3,65.25,62.15,64.45,218585102
8/24/2022 15:30:00,64.1,64.2,61.7,62.2,116401002
8/25/2022 15:30:00,62.8,63.2,61.65,62.1,81137105
8/26/2022 15:30:00,62.4,62.7,60.55,61.85,87939030
8/29/2022 15:30:00,59.7,60.55,58.35,59.2,98493347
8/30/2022 15:30:00,60.2,61.25,57.3,57.95,162054037
9/1/2022 15:30:00,58.7,63.15,58.25,62.45,192477817
9/2/2022 15:30:00,63.4,63.4,59.4,59.75,137946710
9/5/2022 15:30:00,60.45,60.8,59.3,59.65,84539046
9/6/2022 15:30:00,60.3,60.8,59.4,59.7,70186636
9/7/2022 15:30:00,59.65,60.4,59.2,59.5,59843737
9/8/2022 15:30:00,60.35,62.5,59.8,61.35,128430049
9/9/2022 15:30:00,62,63.65,62,62.8,139369425
9/13/2022 15:30:00,63,66.6,62.8,65.45,199032705
9/14/2022 15:30:00,64.05,65.15,62.75,63.3,119824317
9/15/2022 15:30:00,64,64.9,63.3,64.6,88185944
9/16/2022 15:30:00,64.4,65,61.1,63.2,196537446
9/19/2022 15:30:00,64.2,65.45,63.45,63.95,70453100
9/20/2022 15:30:00,64.9,65.7,62.4,62.85,77904810
9/21/2022 15:30:00,63.3,63.95,62.4,63.45,59131994
9/22/2022 15:30:00,62.9,63.75,62.6,63.3,34716572
9/23/2022 15:30:00,63,63.35,60.4,60.8,56730282
9/26/2022 15:30:00,60,60.65,57.4,57.8,65832873
9/27/2022 15:30:00,58.15,59.75,56.95,58.85,79641870
9/28/2022 15:30:00,57.8,59.25,57.5,58.05,64334024
9/29/2022 15:30:00,59.2,62,58.9,61.2,76969699
9/30/2022 15:30:00,61.5,62.85,59.75,62.35,71494895
10/3/2022 15:30:00,62,63.1,61.2,61.9,44528871
10/4/2022 15:30:00,63.1,64.45,63,64.05,47077008
10/6/2022 15:30:00,64.4,66.15,64.25,65.55,59866072
10/7/2022 15:30:00,65.15,70.2,64.6,69.55,170879536
10/10/2022 15:30:00,68.4,69.7,67.5,68.7,87158481
10/11/2022 15:30:00,68.4,69.2,65,65.55,70171064
10/12/2022 15:30:00,65.65,66.45,63.05,63.75,67799710
10/13/2022 15:30:00,64.1,64.65,61,61.25,73750800
10/14/2022 15:30:00,63,64.15,61.6,61.9,85139332
10/17/2022 15:30:00,61.9,63.25,61.15,62.65,56007734
10/18/2022 15:30:00,63.65,64.4,62.75,63,49431277
10/19/2022 15:30:00,63.4,63.7,61.5,62.05,52638798
10/20/2022 15:30:00,61.7,62,60.85,61.3,57513138
10/21/2022 15:30:00,61.8,63.2,61.3,61.8,65825881
10/25/2022 15:30:00,62.7,64.9,62.4,64.6,81043498
10/27/2022 15:30:00,64.1,65.65,63.5,65.1,64853360
10/28/2022 15:30:00,65.25,65.7,62.3,62.6,56787309
10/31/2022 15:30:00,63.6,63.85,62.1,63.1,45949861
11/1/2022 15:30:00,63.5,63.75,62.7,63.5,50425928
11/2/2022 15:30:00,63.75,64.7,62.7,63,52915032
11/3/2022 15:30:00,62.8,62.8,62,62.2,31729457
11/4/2022 15:30:00,62.75,63.65,62.45,63,35296904
11/7/2022 15:30:00,63.85,65.45,63.25,65.1,56815391
11/9/2022 15:30:00,65.45,67.5,65,65.3,87424592
11/10/2022 15:30:00,65.5,65.95,63.15,63.95,44332611
11/11/2022 15:30:00,66,73.55,65.5,72.8,397758848
11/14/2022 15:30:00,74.3,75.45,69.05,69.6,186727024
11/15/2022 15:30:00,69.6,71.15,69.1,69.95,68397103
11/16/2022 15:30:00,69.95,70.5,67.7,68.7,75425523
11/17/2022 15:30:00,68.4,69.8,67.5,67.7,60115704
11/18/2022 15:30:00,68.15,69.35,66.9,67.15,62855692
11/21/2022 15:30:00,66.4,66.4,63.8,64.3,85998316
11/22/2022 15:30:00,64.9,64.9,63.3,63.95,50715391
11/23/2022 15:30:00,63.5,64.3,61.4,61.75,69815602
11/24/2022 15:30:00,62.3,64.1,62.05,63.2,90679986
11/25/2022 15:30:00,64,64.9,63.05,64,74237526
11/28/2022 15:30:00,64.25,65.3,63.8,64.4,53453545
11/29/2022 15:30:00,64.4,64.9,63,63.55,32230342
11/30/2022 15:30:00,63,66.8,61.9,65.25,549718630
12/1/2022 15:30:00,66.5,67.15,65.4,66.65,83610566
12/2/2022 15:30:00,66.75,68.9,66.5,68.55,96262543
12/5/2022 15:30:00,68.85,69,65,65.45,85107187
12/6/2022 15:30:00,64.75,65.45,64.45,64.8,40042683
12/7/2022 15:30:00,65.1,65.4,64.1,64.45,29775697
12/8/2022 15:30:00,64.8,64.8,63.65,63.8,35341241
12/9/2022 15:30:00,64.2,64.85,63.9,64.15,36490408
12/12/2022 15:30:00,64.15,64.75,63.6,64.4,20602398
12/13/2022 15:30:00,64.8,65.2,64.35,64.6,21917723
12/14/2022 15:30:00,64.85,65.45,64.6,65,24599687
12/15/2022 15:30:00,64.95,65.25,63.8,64.15,19011713
12/16/2022 15:30:00,63.75,64,61.85,62.15,48220919
12/19/2022 15:30:00,62.4,62.8,62,62.15,21470297
12/20/2022 15:30:00,62.1,63.2,61.9,62.85,32487667
12/21/2022 15:30:00,63.2,63.5,60.85,61.35,39979212
12/22/2022 15:30:00,61.8,62.05,58.55,58.95,53936114
12/23/2022 15:30:00,58.3,58.35,53.2,53.65,93022114
12/26/2022 15:30:00,53.95,59.75,53.45,58.15,83571451
12/27/2022 15:30:00,59.4,60.6,58.5,58.95,54205000
12/28/2022 15:30:00,58.5,60.8,57.85,60.15,70502428
12/29/2022 15:30:00,59.5,61.55,59,60.85,24973807
12/30/2022 15:30:00,61,61.45,59,59.3,33251260
1/2/2023 15:30:00,60.65,60.7,59.8,60.3,18759536
1/3/2023 15:30:00,58.85,59.55,57.3,58.95,49702768
1/4/2023 15:30:00,58.4,58.7,56,56.35,48975781
1/5/2023 15:30:00,56.95,57.1,55.6,56.2,34448671
1/6/2023 15:30:00,56.2,56.4,54.95,55.25,30272416
1/9/2023 15:30:00,56,57.25,55.75,56,35490334
1/10/2023 15:30:00,56,56.15,53.8,54.7,45966335
1/11/2023 15:30:00,55,56.15,54.1,54.35,32626665
1/12/2023 15:30:00,54.7,55,52.95,53.75,38856261
1/13/2023 15:30:00,54.1,54.5,53.05,53.25,38735350
1/16/2023 15:30:00,54,54.3,52.5,52.7,35892303
1/17/2023 15:30:00,53,53.1,50,50.15,77122987
1/18/2023 15:30:00,50.4,51.45,48.85,51,84541855
1/19/2023 15:30:00,50.3,51.9,50.05,51.1,54523340
1/20/2023 15:30:00,51.4,52.25,50.55,51.45,47355757
1/23/2023 15:30:00,51.9,51.9,50.65,51,24658884
1/24/2023 15:30:00,51,52.3,50.65,52.1,47720352
1/25/2023 15:30:00,52,52.05,44.35,47.75,237764175
1/27/2023 15:30:00,49,51.8,46.7,46.95,169788452
1/30/2023 15:30:00,47.9,48.55,46.7,47.4,54376637
1/31/2023 15:30:00,48,50.7,46.45,49.75,95398497
2/1/2023 15:30:00,50,51.05,47.05,48.15,68752685
2/2/2023 15:30:00,48.4,48.9,47.15,47.5,40751688
2/3/2023 15:30:00,48.15,49.25,47.7,48.75,42497841
2/6/2023 15:30:00,48.7,49.1,47.55,47.75,35956956
2/7/2023 15:30:00,48,51,47.6,49.35,61077398
2/8/2023 15:30:00,51.2,55.3,51.1,54.3,265595807
2/9/2023 15:30:00,54.7,56.8,53.4,54.4,216398621
2/10/2023 15:30:00,52.7,54.15,50.7,53.3,176950201
2/13/2023 15:30:00,53,53.7,51.25,51.8,86162276
2/14/2023 15:30:00,51.8,52.5,49.9,50.35,79395202
2/15/2023 15:30:00,50.55,50.9,49.8,50.25,49655881
2/16/2023 15:30:00,50.8,51.8,50.45,51.4,48841966
2/17/2023 15:30:00,51.25,52.2,50.7,51.8,52862406
2/20/2023 15:30:00,51.9,55.05,51.75,54.6,93315254
2/21/2023 15:30:00,54.6,56.15,54.4,55.35,100106053
2/22/2023 15:30:00,54.85,55.4,52.6,52.95,75802021
2/23/2023 15:30:00,53,56,52.8,54.95,118058937
2/24/2023 15:30:00,55.5,56.75,54,54.45,73440699
2/27/2023 15:30:00,54.7,54.75,53.2,53.6,38735556
2/28/2023 15:30:00,53.7,54.4,53,53.5,45414869
3/1/2023 15:30:00,53.5,55.35,53.35,54.95,42854827
3/2/2023 15:30:00,54.75,55.2,54.35,54.55,36256148
3/3/2023 15:30:00,54.9,55.4,53.2,53.65,36943821
3/6/2023 15:30:00,54,54.95,53.7,53.95,33492583
3/8/2023 15:30:00,53.45,55.3,52.65,54.8,44159725
3/9/2023 15:30:00,55.1,56.35,53.9,54.05,56021946
3/10/2023 15:30:00,53.8,54.5,53.3,53.85,39226931
3/13/2023 15:30:00,53.95,54.7,51.6,51.9,52374659
3/14/2023 15:30:00,52,52.5,50.2,50.75,52247904
3/15/2023 15:30:00,51.5,52.2,50.55,50.75,38763143
3/16/2023 15:30:00,50.9,53.7,49.85,53.05,61237058
3/17/2023 15:30:00,53.45,55.75,53.05,54.9,112918857
3/20/2023 15:30:00,53.6,54.75,52.2,53.55,65578919
3/21/2023 15:30:00,53.85,54.15,52.65,53,31632951
3/22/2023 15:30:00,53.4,53.9,52.7,53.1,38444991
3/23/2023 15:30:00,52.9,53.2,52.1,52.65,32816290
3/24/2023 15:30:00,52.5,52.85,50.15,50.65,67243087
3/27/2023 15:30:00,50.7,51.3,49.25,50.1,49618132
3/28/2023 15:30:00,50.2,50.55,49,50.25,50426174
3/29/2023 15:30:00,50.25,51.75,49.6,51.25,41464387
3/31/2023 15:30:00,51.25,51.7,50.65,51,56566133
4/3/2023 15:30:00,51.5,52.15,50.9,51.95,29241512
4/5/2023 15:30:00,52.1,52.9,51.55,51.7,25497115
4/6/2023 15:30:00,51.75,52.45,51.3,52.15,19695678
4/10/2023 15:30:00,52.15,54.2,51.8,53.95,60655412
4/11/2023 15:30:00,54.65,55.25,53.25,53.95,41101417
4/12/2023 15:30:00,54.25,54.25,52.9,53.2,30848068
4/13/2023 15:30:00,53.2,54.15,52.85,53.85,26646279
4/17/2023 15:30:00,54.2,54.25,53,53.95,24787918
4/18/2023 15:30:00,54.05,54.2,53.05,53.3,27617603
4/19/2023 15:30:00,53.6,55.95,53.2,54.15,62022927
4/20/2023 15:30:00,54.15,54.4,53.65,54.2,23096046
4/21/2023 15:30:00,54.3,56.75,54.1,56.05,106707937
4/24/2023 15:30:00,55.5,56.4,54.7,56,43287483
4/25/2023 15:30:00,56.4,60.6,56.2,57.75,199056106
4/26/2023 15:30:00,58.1,59,57.1,58.2,59765915
4/27/2023 15:30:00,58.6,61.15,58.35,60.7,82969101
4/28/2023 15:30:00,60.8,66,59.55,64.9,190938290
5/2/2023 15:30:00,64.5,65.65,63.05,63.45,112758256
5/3/2023 15:30:00,63.45,64.95,63.15,63.55,65082316
5/4/2023 15:30:00,63.5,66.6,63.35,65.7,123042355
5/5/2023 15:30:00,65.5,66.7,64.25,65.4,94016138
5/8/2023 15:30:00,64.6,66.2,63.5,64.9,104940671
5/9/2023 15:30:00,64.7,64.7,60.3,60.95,127854883
5/10/2023 15:30:00,61,62.9,60.95,61.8,70220898
5/11/2023 15:30:00,62.6,63.5,62,62.4,75062855
5/12/2023 15:30:00,62.5,63.65,61.6,62.6,73164520
5/15/2023 15:30:00,62.1,64.1,61.95,63.7,55886001
5/16/2023 15:30:00,64,65,62.4,63,59311532
5/17/2023 15:30:00,63,64.05,62.25,63.35,47444527
5/18/2023 15:30:00,64.2,64.6,63.1,63.5,54301847
5/19/2023 15:30:00,63.95,65,63.2,64.5,73620039
5/22/2023 15:30:00,64.7,66.85,61.8,63.5,147006670
5/23/2023 15:30:00,63.05,64,62.55,63.2,50797759
5/24/2023 15:30:00,63,64.7,62.75,64.45,60476729
5/25/2023 15:30:00,64.8,68.2,64.5,67.3,139721311
5/26/2023 15:30:00,67.3,68.25,65.75,67.25,86466135
5/29/2023 15:30:00,67.8,68.4,66.6,67.1,56968141
5/30/2023 15:30:00,67.5,68.3,66.45,66.85,60699589
5/31/2023 15:30:00,67.3,70,66.3,69.05,251813391
6/1/2023 15:30:00,68.7,68.8,67.6,67.95,57846081
6/2/2023 15:30:00,70,73.2,69.5,71.15,170769117
6/5/2023 15:30:00,71.3,72.15,69.6,71.25,84075166
6/6/2023 15:30:00,71.55,73.15,71.35,72.35,64762959
6/7/2023 15:30:00,72.5,75,72.4,74.5,67871844
6/8/2023 15:30:00,74.8,76.35,73.7,75.8,88006842
6/9/2023 15:30:00,77.05,78,75.85,77.6,77276802
6/12/2023 15:30:00,78.3,80.3,76.5,77.95,105388190
6/13/2023 15:30:00,77.9,78.8,76.7,78.3,81857154
6/14/2023 15:30:00,78.3,78.45,73.25,74.1,83186945
6/15/2023 15:30:00,74.5,76.1,73.1,75.1,93321136
6/16/2023 15:30:00,75.55,76,73.9,74.45,45783616
6/19/2023 15:30:00,74.6,77,74.1,75.85,62744981
6/20/2023 15:30:00,76,76.4,74.8,75.85,30591595
6/21/2023 15:30:00,76.1,77.35,74.65,75.1,31896510
6/22/2023 15:30:00,75.5,75.85,73.65,74.35,40419764
6/23/2023 15:30:00,73.9,75.3,72.55,74.15,51775728
6/26/2023 15:30:00,74.15,75.25,73.8,74.85,30411621
6/27/2023 15:30:00,75.15,76.95,74.85,76.15,59078137
6/28/2023 15:30:00,77,77,74.6,74.9,30574521
6/30/2023 15:30:00,75,75.45,74,75.05,49245376
7/3/2023 15:30:00,75.45,77.25,74.55,75.65,49243205
